"ResponseId","participant_code","item_name","response_first","response_second","response_both"
"R_3luLdfM096Q68TV","109","motorcycle_3","架","台","架"
"R_3luLdfM096Q68TV","109","nailclippers_2","把","个","把"
"R_3luLdfM096Q68TV","109","pakchoi_3","颗","个","颗"
"R_3luLdfM096Q68TV","109","paperclip_4","个","支","支"
"R_3luLdfM096Q68TV","109","piano_3","架","台","架"
"R_3luLdfM096Q68TV","109","pipe_3","个","支","支"
"R_3luLdfM096Q68TV","109","plane_4","架","台","架"
"R_3luLdfM096Q68TV","109","popsicle_4","支","个","支"
"R_3luLdfM096Q68TV","109","printer_4","台","个","台"
"R_3luLdfM096Q68TV","109","racket_4","个","把","把"
"R_3luLdfM096Q68TV","109","scissors_4","把","支","把"
"R_3luLdfM096Q68TV","109","screwdriver_2","把","支","把"
"R_3luLdfM096Q68TV","109","screwnut_4","个","没有","没有"
"R_3luLdfM096Q68TV","109","silvermedal_2","枚","颗","枚"
"R_3luLdfM096Q68TV","109","slingshot_2","支","个","支"
"R_3luLdfM096Q68TV","109","sofa_4","个","支","支"
"R_3luLdfM096Q68TV","109","spoon_4","只","把","只"
"R_3luLdfM096Q68TV","109","stapler_4","支","个","支"
"R_3luLdfM096Q68TV","109","telescope_2","台","架","台"
"R_3luLdfM096Q68TV","109","thermometer_3","支","个","支"
"R_3luLdfM096Q68TV","109","tie_3","条","个","条"
"R_3luLdfM096Q68TV","109","toothbrush_4","支","把","支"
"R_3luLdfM096Q68TV","109","torch_2","支","把","支"
"R_3luLdfM096Q68TV","109","triangleruler_4","把","个","把"
"R_3luLdfM096Q68TV","109","truck_3","架","台","架"
"R_3luLdfM096Q68TV","109","tv_2","台","架","台"
"R_3luLdfM096Q68TV","109","washingmachine_2","架","个","架"
"R_3luLdfM096Q68TV","109","watch_3","支","个","支"
"R_3luLdfM096Q68TV","109","woodendoor_2","扇","个","扇"
"R_3M4EhAJpRqlFe1b","133","abacus_3","个","张","张"
"R_3M4EhAJpRqlFe1b","133","axe_2","把","个","把"
"R_3M4EhAJpRqlFe1b","133","balance_2","个","台","台"
"R_3M4EhAJpRqlFe1b","133","belt_3","条","副","条"
"R_3M4EhAJpRqlFe1b","133","bicycle_2","辆","台","辆"
"R_3M4EhAJpRqlFe1b","133","blackboard_2","块","面","块"
"R_3M4EhAJpRqlFe1b","133","bow_4","把","张","把"
"R_3M4EhAJpRqlFe1b","133","bracelet_3","个","块","块"
"R_3M4EhAJpRqlFe1b","133","broom_2","把","根","把"
"R_3M4EhAJpRqlFe1b","133","brush_3","把","个","把"
"R_3M4EhAJpRqlFe1b","133","cabbage_2","颗","个","颗"
"R_3M4EhAJpRqlFe1b","133","camera_3","个","台","台"
"R_3M4EhAJpRqlFe1b","133","coffeemachine_3","台","个","台"
"R_3M4EhAJpRqlFe1b","133","comb_4","把","没有","把"
"R_3M4EhAJpRqlFe1b","133","desklamp_3","个","座","座"
"R_3M4EhAJpRqlFe1b","133","draftingcomp_4","把","个","把"
"R_3M4EhAJpRqlFe1b","133","egg_4","个","颗","颗"
"R_3M4EhAJpRqlFe1b","133","fan_3","台","个","台"
"R_3M4EhAJpRqlFe1b","133","garlic_4","头","个","头"
"R_3M4EhAJpRqlFe1b","133","glove_3","个","没有","没有"
"R_3M4EhAJpRqlFe1b","133","guitar_3","把","个","把"
"R_3M4EhAJpRqlFe1b","133","hairblower_2","个","把","把"
"R_3M4EhAJpRqlFe1b","133","hammer_4","把","个","把"
"R_3M4EhAJpRqlFe1b","133","handfan_4","把","个","把"
"R_3M4EhAJpRqlFe1b","133","harp_2","把","个","把"
"R_3M4EhAJpRqlFe1b","133","hat_2","顶","个","顶"
"R_3M4EhAJpRqlFe1b","133","iron_4","个","没有","没有"
"R_3M4EhAJpRqlFe1b","133","key_3","枚","个","枚"
"R_3M4EhAJpRqlFe1b","133","laptop_3","台","本","台"
"R_3M4EhAJpRqlFe1b","133","lighthouse_2","座","个","座"
"R_3M4EhAJpRqlFe1b","133","microscope_3","台","架","台"
"R_3M4EhAJpRqlFe1b","133","microwave_2","台","个","台"
"R_3M4EhAJpRqlFe1b","133","mincer_2","台","架","台"
"R_3M4EhAJpRqlFe1b","133","mirror_3","面","个","面"
"R_3M4EhAJpRqlFe1b","133","monitor_2","台","个","台"
"R_3M4EhAJpRqlFe1b","133","motorcycle_3","辆","台","辆"
"R_3M4EhAJpRqlFe1b","133","nailclippers_2","个","没有","没有"
"R_3M4EhAJpRqlFe1b","133","pakchoi_3","颗","株","颗"
"R_3M4EhAJpRqlFe1b","133","paperclip_4","枚","个","枚"
"R_3M4EhAJpRqlFe1b","133","piano_3","架","台","架"
"R_3M4EhAJpRqlFe1b","133","pipe_3","个","把","把"
"R_3M4EhAJpRqlFe1b","133","plane_4","架","个","架"
"R_3M4EhAJpRqlFe1b","133","popsicle_4","个","支","支"
"R_3M4EhAJpRqlFe1b","133","printer_4","台","个","台"
"R_3M4EhAJpRqlFe1b","133","racket_4","个","块","块"
"R_3M4EhAJpRqlFe1b","133","scissors_4","把","个","把"
"R_3M4EhAJpRqlFe1b","133","screwdriver_2","个","支","支"
"R_3M4EhAJpRqlFe1b","133","screwnut_4","个","颗","颗"
"R_3M4EhAJpRqlFe1b","133","silvermedal_2","块","面","块"
"R_3M4EhAJpRqlFe1b","133","slingshot_2","把","个","把"
"R_3M4EhAJpRqlFe1b","133","sofa_4","个","没有","没有"
"R_3M4EhAJpRqlFe1b","133","spoon_4","个","把","把"
"R_3M4EhAJpRqlFe1b","133","stapler_4","把","个","把"
"R_3M4EhAJpRqlFe1b","133","telescope_2","架","台","架"
"R_3M4EhAJpRqlFe1b","133","thermometer_3","个","支","支"
"R_3M4EhAJpRqlFe1b","133","tie_3","条","副","条"
"R_3M4EhAJpRqlFe1b","133","toothbrush_4","支","个","支"
"R_3M4EhAJpRqlFe1b","133","torch_2","个","只","只"
"R_3M4EhAJpRqlFe1b","133","triangleruler_4","把","个","把"
"R_3M4EhAJpRqlFe1b","133","truck_3","辆","个","辆"
"R_3M4EhAJpRqlFe1b","133","tv_2","台","个","台"
"R_3M4EhAJpRqlFe1b","133","washingmachine_2","台","个","台"
"R_3M4EhAJpRqlFe1b","133","watch_3","块","个","块"
"R_3M4EhAJpRqlFe1b","133","woodendoor_2","扇","个","扇"
"R_3QEiumSPa1F1kPc","158","abacus_3","把","没有","把"
"R_3QEiumSPa1F1kPc","158","axe_2","把","个","把"
"R_3QEiumSPa1F1kPc","158","balance_2","个","台","台"
"R_3QEiumSPa1F1kPc","158","belt_3","条","只","条"
"R_3QEiumSPa1F1kPc","158","bicycle_2","辆","架","辆"
"R_3QEiumSPa1F1kPc","158","blackboard_2","个","台","台"
"R_3QEiumSPa1F1kPc","158","bow_4","把","只","把"
"R_3QEiumSPa1F1kPc","158","bracelet_3","个","只","只"
"R_3QEiumSPa1F1kPc","158","broom_2","把","个","把"
"R_3QEiumSPa1F1kPc","158","brush_3","把","只","把"
"R_3QEiumSPa1F1kPc","158","cabbage_2","个","颗","颗"
"R_3QEiumSPa1F1kPc","158","camera_3","台","个","台"
"R_3QEiumSPa1F1kPc","158","coffeemachine_3","台","个","台"
"R_3QEiumSPa1F1kPc","158","comb_4","把","只","把"
"R_3QEiumSPa1F1kPc","158","desklamp_3","个","台","台"
"R_3QEiumSPa1F1kPc","158","draftingcomp_4","把","个","把"
"R_3QEiumSPa1F1kPc","158","egg_4","个","没有","没有"
"R_3QEiumSPa1F1kPc","158","fan_3","台","个","台"
"R_3QEiumSPa1F1kPc","158","garlic_4","头","个","头"
"R_3QEiumSPa1F1kPc","158","glove_3","只","没有","只"
"R_3QEiumSPa1F1kPc","158","guitar_3","台","个","台"
"R_3QEiumSPa1F1kPc","158","hairblower_2","台","个","台"
"R_3QEiumSPa1F1kPc","158","hammer_4","把","个","把"
"R_3QEiumSPa1F1kPc","158","handfan_4","把","只","把"
"R_3QEiumSPa1F1kPc","158","harp_2","架","个","架"
"R_3QEiumSPa1F1kPc","158","hat_2","顶","只","顶"
"R_3QEiumSPa1F1kPc","158","iron_4","个","没有","没有"
"R_3QEiumSPa1F1kPc","158","key_3","把","个","把"
"R_3QEiumSPa1F1kPc","158","laptop_3","个","台","台"
"R_3QEiumSPa1F1kPc","158","lighthouse_2","个","座","座"
"R_3QEiumSPa1F1kPc","158","microscope_3","台","架","台"
"R_3QEiumSPa1F1kPc","158","microwave_2","台","个","台"
"R_3QEiumSPa1F1kPc","158","mincer_2","架","台","架"
"R_3QEiumSPa1F1kPc","158","mirror_3","个","把","把"
"R_3QEiumSPa1F1kPc","158","monitor_2","台","个","台"
"R_3QEiumSPa1F1kPc","158","motorcycle_3","辆","没有","辆"
"R_3QEiumSPa1F1kPc","158","nailclippers_2","个","只","只"
"R_3QEiumSPa1F1kPc","158","pakchoi_3","颗","个","颗"
"R_3QEiumSPa1F1kPc","158","paperclip_4","个","只","只"
"R_3QEiumSPa1F1kPc","158","piano_3","台","个","台"
"R_3QEiumSPa1F1kPc","158","pipe_3","个","只","只"
"R_3QEiumSPa1F1kPc","158","plane_4","架","个","架"
"R_3QEiumSPa1F1kPc","158","popsicle_4","只","个","只"
"R_3QEiumSPa1F1kPc","158","printer_4","台","个","台"
"R_3QEiumSPa1F1kPc","158","racket_4","把","没有","把"
"R_3QEiumSPa1F1kPc","158","scissors_4","把","只","把"
"R_3QEiumSPa1F1kPc","158","screwdriver_2","把","只","把"
"R_3QEiumSPa1F1kPc","158","screwnut_4","个","只","只"
"R_3QEiumSPa1F1kPc","158","silvermedal_2","枚","块","枚"
"R_3QEiumSPa1F1kPc","158","slingshot_2","把","只","把"
"R_3QEiumSPa1F1kPc","158","sofa_4","个","只","只"
"R_3QEiumSPa1F1kPc","158","spoon_4","只","个","只"
"R_3QEiumSPa1F1kPc","158","stapler_4","个","台","台"
"R_3QEiumSPa1F1kPc","158","telescope_2","台","个","台"
"R_3QEiumSPa1F1kPc","158","thermometer_3","个","只","只"
"R_3QEiumSPa1F1kPc","158","tie_3","条","个","条"
"R_3QEiumSPa1F1kPc","158","toothbrush_4","只","个","只"
"R_3QEiumSPa1F1kPc","158","torch_2","个","只","只"
"R_3QEiumSPa1F1kPc","158","triangleruler_4","个","只","只"
"R_3QEiumSPa1F1kPc","158","truck_3","辆","个","辆"
"R_3QEiumSPa1F1kPc","158","tv_2","台","个","台"
"R_3QEiumSPa1F1kPc","158","washingmachine_2","台","个","台"
"R_3QEiumSPa1F1kPc","158","watch_3","只","个","只"
"R_3QEiumSPa1F1kPc","158","woodendoor_2","扇","个","扇"
"R_3qjwgG3v4LhRQKm","125","abacus_3","个","把","把"
"R_3qjwgG3v4LhRQKm","125","axe_2","个","把","把"
"R_3qjwgG3v4LhRQKm","125","balance_2","个","盏","盏"
"R_3qjwgG3v4LhRQKm","125","belt_3","个","条","条"
"R_3qjwgG3v4LhRQKm","125","bicycle_2","个","辆","辆"
"R_3qjwgG3v4LhRQKm","125","blackboard_2","个","没有","没有"
"R_3qjwgG3v4LhRQKm","125","bow_4","个","支","支"
"R_3qjwgG3v4LhRQKm","125","bracelet_3","个","没有","没有"
"R_3qjwgG3v4LhRQKm","125","broom_2","个","把","把"
"R_3qjwgG3v4LhRQKm","125","brush_3","个","把","把"
"R_3qjwgG3v4LhRQKm","125","cabbage_2","个","没有","没有"
"R_3qjwgG3v4LhRQKm","125","camera_3","个","没有","没有"
"R_3qjwgG3v4LhRQKm","125","coffeemachine_3","个","台","台"
"R_3qjwgG3v4LhRQKm","125","comb_4","个","把","把"
"R_3qjwgG3v4LhRQKm","125","desklamp_3","个","盏","盏"
"R_3qjwgG3v4LhRQKm","125","draftingcomp_4","个","支","支"
"R_3qjwgG3v4LhRQKm","125","egg_4","个","枚","枚"
"R_3qjwgG3v4LhRQKm","125","fan_3","个","没有","没有"
"R_3qjwgG3v4LhRQKm","125","garlic_4","个","头","头"
"R_3qjwgG3v4LhRQKm","125","glove_3","个","没有","没有"
"R_3qjwgG3v4LhRQKm","125","guitar_3","个","把","把"
"R_3qjwgG3v4LhRQKm","125","hairblower_2","个","没有","没有"
"R_3qjwgG3v4LhRQKm","125","hammer_4","个","把","把"
"R_3qjwgG3v4LhRQKm","125","handfan_4","个","把","把"
"R_3qjwgG3v4LhRQKm","125","harp_2","个","把","把"
"R_3qjwgG3v4LhRQKm","125","hat_2","个","扇","扇"
"R_3qjwgG3v4LhRQKm","125","iron_4","个","没有","没有"
"R_3qjwgG3v4LhRQKm","125","key_3","个","把","把"
"R_3qjwgG3v4LhRQKm","125","laptop_3","个","台","台"
"R_3qjwgG3v4LhRQKm","125","lighthouse_2","个","盏","盏"
"R_3qjwgG3v4LhRQKm","125","microscope_3","个","台","台"
"R_3qjwgG3v4LhRQKm","125","microwave_2","个","没有","没有"
"R_3qjwgG3v4LhRQKm","125","mincer_2","个","没有","没有"
"R_3qjwgG3v4LhRQKm","125","mirror_3","面","个","面"
"R_3qjwgG3v4LhRQKm","125","monitor_2","个","台","台"
"R_3qjwgG3v4LhRQKm","125","motorcycle_3","个","台","台"
"R_3qjwgG3v4LhRQKm","125","nailclippers_2","个","没有","没有"
"R_3qjwgG3v4LhRQKm","125","pakchoi_3","个","颗","颗"
"R_3qjwgG3v4LhRQKm","125","paperclip_4","个","没有","没有"
"R_3qjwgG3v4LhRQKm","125","piano_3","个","台","台"
"R_3qjwgG3v4LhRQKm","125","pipe_3","个","支","支"
"R_3qjwgG3v4LhRQKm","125","plane_4","个","台","台"
"R_3qjwgG3v4LhRQKm","125","popsicle_4","条","支","条"
"R_3qjwgG3v4LhRQKm","125","printer_4","个","没有","没有"
"R_3qjwgG3v4LhRQKm","125","racket_4","个","把","把"
"R_3qjwgG3v4LhRQKm","125","scissors_4","个","把","把"
"R_3qjwgG3v4LhRQKm","125","screwdriver_2","个","把","把"
"R_3qjwgG3v4LhRQKm","125","screwnut_4","个","枚","枚"
"R_3qjwgG3v4LhRQKm","125","silvermedal_2","个","枚","枚"
"R_3qjwgG3v4LhRQKm","125","slingshot_2","个","把","把"
"R_3qjwgG3v4LhRQKm","125","sofa_4","个","没有","没有"
"R_3qjwgG3v4LhRQKm","125","spoon_4","个","把","把"
"R_3qjwgG3v4LhRQKm","125","stapler_4","个","没有","没有"
"R_3qjwgG3v4LhRQKm","125","telescope_2","个","没有","没有"
"R_3qjwgG3v4LhRQKm","125","thermometer_3","个","条","条"
"R_3qjwgG3v4LhRQKm","125","tie_3","个","条","条"
"R_3qjwgG3v4LhRQKm","125","toothbrush_4","个","支","支"
"R_3qjwgG3v4LhRQKm","125","torch_2","个","把","把"
"R_3qjwgG3v4LhRQKm","125","triangleruler_4","个","把","把"
"R_3qjwgG3v4LhRQKm","125","truck_3","个","辆","辆"
"R_3qjwgG3v4LhRQKm","125","tv_2","个","台","台"
"R_3qjwgG3v4LhRQKm","125","washingmachine_2","个","台","台"
"R_3qjwgG3v4LhRQKm","125","watch_3","个","没有","没有"
"R_3qjwgG3v4LhRQKm","125","woodendoor_2","个","扇","扇"
"R_3qWqdA10yknQXnX","173","abacus_3","把","个","把"
"R_3qWqdA10yknQXnX","173","axe_2","把","没有","把"
"R_3qWqdA10yknQXnX","173","balance_2","架","台","架"
"R_3qWqdA10yknQXnX","173","belt_3","根","只","根"
"R_3qWqdA10yknQXnX","173","bicycle_2","辆","台","辆"
"R_3qWqdA10yknQXnX","173","blackboard_2","块","没有","块"
"R_3qWqdA10yknQXnX","173","bow_4","把","张","把"
"R_3qWqdA10yknQXnX","173","bracelet_3","只","枚","只"
"R_3qWqdA10yknQXnX","173","broom_2","把","只","把"
"R_3qWqdA10yknQXnX","173","brush_3","把","只","把"
"R_3qWqdA10yknQXnX","173","cabbage_2","棵","个","棵"
"R_3qWqdA10yknQXnX","173","camera_3","台","没有","台"
"R_3qWqdA10yknQXnX","173","coffeemachine_3","台","个","台"
"R_3qWqdA10yknQXnX","173","comb_4","把","没有","把"
"R_3qWqdA10yknQXnX","173","desklamp_3","座","个","座"
"R_3qWqdA10yknQXnX","173","draftingcomp_4","把","个","把"
"R_3qWqdA10yknQXnX","173","egg_4","枚","只","枚"
"R_3qWqdA10yknQXnX","173","fan_3","台","座","台"
"R_3qWqdA10yknQXnX","173","garlic_4","头","枚","头"
"R_3qWqdA10yknQXnX","173","glove_3","只","没有","只"
"R_3qWqdA10yknQXnX","173","guitar_3","把","个","把"
"R_3qWqdA10yknQXnX","173","hairblower_2","台","个","台"
"R_3qWqdA10yknQXnX","173","hammer_4","把","个","把"
"R_3qWqdA10yknQXnX","173","handfan_4","把","没有","把"
"R_3qWqdA10yknQXnX","173","harp_2","架","没有","架"
"R_3qWqdA10yknQXnX","173","hat_2","顶","没有","顶"
"R_3qWqdA10yknQXnX","173","iron_4","个","台","台"
"R_3qWqdA10yknQXnX","173","key_3","把","没有","把"
"R_3qWqdA10yknQXnX","173","laptop_3","台","个","台"
"R_3qWqdA10yknQXnX","173","lighthouse_2","座","没有","座"
"R_3qWqdA10yknQXnX","173","microscope_3","台","架","台"
"R_3qWqdA10yknQXnX","173","microwave_2","台","个","台"
"R_3qWqdA10yknQXnX","173","mincer_2","台","架","台"
"R_3qWqdA10yknQXnX","173","mirror_3","面","架","面"
"R_3qWqdA10yknQXnX","173","monitor_2","台","没有","台"
"R_3qWqdA10yknQXnX","173","motorcycle_3","辆","台","辆"
"R_3qWqdA10yknQXnX","173","nailclippers_2","把","没有","把"
"R_3qWqdA10yknQXnX","173","pakchoi_3","棵","个","棵"
"R_3qWqdA10yknQXnX","173","paperclip_4","枚","个","枚"
"R_3qWqdA10yknQXnX","173","piano_3","台","架","台"
"R_3qWqdA10yknQXnX","173","pipe_3","根","个","根"
"R_3qWqdA10yknQXnX","173","plane_4","架","没有","架"
"R_3qWqdA10yknQXnX","173","popsicle_4","个","支","支"
"R_3qWqdA10yknQXnX","173","printer_4","台","没有","台"
"R_3qWqdA10yknQXnX","173","racket_4","把","个","把"
"R_3qWqdA10yknQXnX","173","scissors_4","把","没有","把"
"R_3qWqdA10yknQXnX","173","screwdriver_2","把","个","把"
"R_3qWqdA10yknQXnX","173","screwnut_4","枚","只","枚"
"R_3qWqdA10yknQXnX","173","silvermedal_2","块","枚","块"
"R_3qWqdA10yknQXnX","173","slingshot_2","把","没有","把"
"R_3qWqdA10yknQXnX","173","sofa_4","张","把","张"
"R_3qWqdA10yknQXnX","173","spoon_4","把","个","把"
"R_3qWqdA10yknQXnX","173","stapler_4","台","没有","台"
"R_3qWqdA10yknQXnX","173","telescope_2","台","座","台"
"R_3qWqdA10yknQXnX","173","thermometer_3","根","没有","根"
"R_3qWqdA10yknQXnX","173","tie_3","条","根","条"
"R_3qWqdA10yknQXnX","173","toothbrush_4","把","根","把"
"R_3qWqdA10yknQXnX","173","torch_2","个","没有","没有"
"R_3qWqdA10yknQXnX","173","triangleruler_4","把","没有","把"
"R_3qWqdA10yknQXnX","173","truck_3","辆","没有","辆"
"R_3qWqdA10yknQXnX","173","tv_2","台","没有","台"
"R_3qWqdA10yknQXnX","173","washingmachine_2","台","没有","台"
"R_3qWqdA10yknQXnX","173","watch_3","只","没有","只"
"R_3qWqdA10yknQXnX","173","woodendoor_2","扇","没有","扇"
"R_3rFWcY4eWfj5iX1","120","abacus_3","个","没有","没有"
"R_3rFWcY4eWfj5iX1","120","axe_2","把","个","把"
"R_3rFWcY4eWfj5iX1","120","balance_2","把","台","把"
"R_3rFWcY4eWfj5iX1","120","belt_3","根","没有","根"
"R_3rFWcY4eWfj5iX1","120","bicycle_2","辆","没有","辆"
"R_3rFWcY4eWfj5iX1","120","blackboard_2","个","架","架"
"R_3rFWcY4eWfj5iX1","120","bow_4","把","没有","把"
"R_3rFWcY4eWfj5iX1","120","bracelet_3","个","没有","没有"
"R_3rFWcY4eWfj5iX1","120","broom_2","把","根","把"
"R_3rFWcY4eWfj5iX1","120","brush_3","把","没有","把"
"R_3rFWcY4eWfj5iX1","120","cabbage_2","颗","个","颗"
"R_3rFWcY4eWfj5iX1","120","camera_3","台","个","台"
"R_3rFWcY4eWfj5iX1","120","coffeemachine_3","个","没有","没有"
"R_3rFWcY4eWfj5iX1","120","comb_4","把","支","把"
"R_3rFWcY4eWfj5iX1","120","desklamp_3","盏","座","盏"
"R_3rFWcY4eWfj5iX1","120","draftingcomp_4","把","根","把"
"R_3rFWcY4eWfj5iX1","120","egg_4","个","没有","没有"
"R_3rFWcY4eWfj5iX1","120","fan_3","台","个","台"
"R_3rFWcY4eWfj5iX1","120","garlic_4","个","颗","颗"
"R_3rFWcY4eWfj5iX1","120","glove_3","个","支","支"
"R_3rFWcY4eWfj5iX1","120","guitar_3","把","个","把"
"R_3rFWcY4eWfj5iX1","120","hairblower_2","把","支","把"
"R_3rFWcY4eWfj5iX1","120","hammer_4","个","没有","没有"
"R_3rFWcY4eWfj5iX1","120","handfan_4","把","个","把"
"R_3rFWcY4eWfj5iX1","120","harp_2","把","台","把"
"R_3rFWcY4eWfj5iX1","120","hat_2","顶","只","顶"
"R_3rFWcY4eWfj5iX1","120","iron_4","个","没有","没有"
"R_3rFWcY4eWfj5iX1","120","key_3","把","个","把"
"R_3rFWcY4eWfj5iX1","120","laptop_3","个","台","台"
"R_3rFWcY4eWfj5iX1","120","lighthouse_2","个","座","座"
"R_3rFWcY4eWfj5iX1","120","microscope_3","台","个","台"
"R_3rFWcY4eWfj5iX1","120","microwave_2","台","个","台"
"R_3rFWcY4eWfj5iX1","120","mincer_2","台","个","台"
"R_3rFWcY4eWfj5iX1","120","mirror_3","台","个","台"
"R_3rFWcY4eWfj5iX1","120","monitor_2","台","没有","台"
"R_3rFWcY4eWfj5iX1","120","motorcycle_3","台","辆","台"
"R_3rFWcY4eWfj5iX1","120","nailclippers_2","把","个","把"
"R_3rFWcY4eWfj5iX1","120","pakchoi_3","颗","个","颗"
"R_3rFWcY4eWfj5iX1","120","paperclip_4","个","没有","没有"
"R_3rFWcY4eWfj5iX1","120","piano_3","架","台","架"
"R_3rFWcY4eWfj5iX1","120","pipe_3","个","根","根"
"R_3rFWcY4eWfj5iX1","120","plane_4","架","没有","架"
"R_3rFWcY4eWfj5iX1","120","popsicle_4","根","条","根"
"R_3rFWcY4eWfj5iX1","120","printer_4","台","个","台"
"R_3rFWcY4eWfj5iX1","120","racket_4","根","个","根"
"R_3rFWcY4eWfj5iX1","120","scissors_4","支","个","支"
"R_3rFWcY4eWfj5iX1","120","screwdriver_2","把","没有","把"
"R_3rFWcY4eWfj5iX1","120","screwnut_4","个","没有","没有"
"R_3rFWcY4eWfj5iX1","120","silvermedal_2","枚","个","枚"
"R_3rFWcY4eWfj5iX1","120","slingshot_2","把","个","把"
"R_3rFWcY4eWfj5iX1","120","sofa_4","个","没有","没有"
"R_3rFWcY4eWfj5iX1","120","spoon_4","根","个","根"
"R_3rFWcY4eWfj5iX1","120","stapler_4","个","没有","没有"
"R_3rFWcY4eWfj5iX1","120","telescope_2","架","个","架"
"R_3rFWcY4eWfj5iX1","120","thermometer_3","支","个","支"
"R_3rFWcY4eWfj5iX1","120","tie_3","条","根","条"
"R_3rFWcY4eWfj5iX1","120","toothbrush_4","把","支","把"
"R_3rFWcY4eWfj5iX1","120","torch_2","把","个","把"
"R_3rFWcY4eWfj5iX1","120","triangleruler_4","把","没有","把"
"R_3rFWcY4eWfj5iX1","120","truck_3","辆","个","辆"
"R_3rFWcY4eWfj5iX1","120","tv_2","台","个","台"
"R_3rFWcY4eWfj5iX1","120","washingmachine_2","台","没有","台"
"R_3rFWcY4eWfj5iX1","120","watch_3","块","只","块"
"R_3rFWcY4eWfj5iX1","120","woodendoor_2","扇","道","扇"
"R_6P7h7IUo1E79ByF","128","abacus_3","个","附","附"
"R_6P7h7IUo1E79ByF","128","axe_2","把","个","把"
"R_6P7h7IUo1E79ByF","128","balance_2","个","台","台"
"R_6P7h7IUo1E79ByF","128","belt_3","条","个","条"
"R_6P7h7IUo1E79ByF","128","bicycle_2","台","辆","台"
"R_6P7h7IUo1E79ByF","128","blackboard_2","块","个","块"
"R_6P7h7IUo1E79ByF","128","bow_4","把","个","把"
"R_6P7h7IUo1E79ByF","128","bracelet_3","附","个","附"
"R_6P7h7IUo1E79ByF","128","broom_2","把","个","把"
"R_6P7h7IUo1E79ByF","128","brush_3","把","个","把"
"R_6P7h7IUo1E79ByF","128","cabbage_2","个","没有","没有"
"R_6P7h7IUo1E79ByF","128","camera_3","台","个","台"
"R_6P7h7IUo1E79ByF","128","coffeemachine_3","台","个","台"
"R_6P7h7IUo1E79ByF","128","comb_4","把","个","把"
"R_6P7h7IUo1E79ByF","128","desklamp_3","个","没有","没有"
"R_6P7h7IUo1E79ByF","128","draftingcomp_4","个","没有","没有"
"R_6P7h7IUo1E79ByF","128","egg_4","个","枚","枚"
"R_6P7h7IUo1E79ByF","128","fan_3","台","个","台"
"R_6P7h7IUo1E79ByF","128","garlic_4","个","枚","枚"
"R_6P7h7IUo1E79ByF","128","glove_3","个","没有","没有"
"R_6P7h7IUo1E79ByF","128","guitar_3","把","个","把"
"R_6P7h7IUo1E79ByF","128","hairblower_2","个","台","台"
"R_6P7h7IUo1E79ByF","128","hammer_4","把","个","把"
"R_6P7h7IUo1E79ByF","128","handfan_4","把","个","把"
"R_6P7h7IUo1E79ByF","128","harp_2","个","台","台"
"R_6P7h7IUo1E79ByF","128","hat_2","顶","个","顶"
"R_6P7h7IUo1E79ByF","128","iron_4","个","台","台"
"R_6P7h7IUo1E79ByF","128","key_3","把","个","把"
"R_6P7h7IUo1E79ByF","128","laptop_3","台","个","台"
"R_6P7h7IUo1E79ByF","128","lighthouse_2","个","没有","没有"
"R_6P7h7IUo1E79ByF","128","microscope_3","个","台","台"
"R_6P7h7IUo1E79ByF","128","microwave_2","个","台","台"
"R_6P7h7IUo1E79ByF","128","mincer_2","个","没有","没有"
"R_6P7h7IUo1E79ByF","128","mirror_3","面","个","面"
"R_6P7h7IUo1E79ByF","128","monitor_2","台","个","台"
"R_6P7h7IUo1E79ByF","128","motorcycle_3","台","辆","台"
"R_6P7h7IUo1E79ByF","128","nailclippers_2","把","个","把"
"R_6P7h7IUo1E79ByF","128","pakchoi_3","个","没有","没有"
"R_6P7h7IUo1E79ByF","128","paperclip_4","个","枚","枚"
"R_6P7h7IUo1E79ByF","128","piano_3","台","个","台"
"R_6P7h7IUo1E79ByF","128","pipe_3","把","枚","把"
"R_6P7h7IUo1E79ByF","128","plane_4","台","个","台"
"R_6P7h7IUo1E79ByF","128","popsicle_4","个","没有","没有"
"R_6P7h7IUo1E79ByF","128","printer_4","个","台","台"
"R_6P7h7IUo1E79ByF","128","racket_4","把","个","把"
"R_6P7h7IUo1E79ByF","128","scissors_4","把","个","把"
"R_6P7h7IUo1E79ByF","128","screwdriver_2","把","个","把"
"R_6P7h7IUo1E79ByF","128","screwnut_4","个","枚","枚"
"R_6P7h7IUo1E79ByF","128","silvermedal_2","块","个","块"
"R_6P7h7IUo1E79ByF","128","slingshot_2","个","把","把"
"R_6P7h7IUo1E79ByF","128","sofa_4","个","没有","没有"
"R_6P7h7IUo1E79ByF","128","spoon_4","把","个","把"
"R_6P7h7IUo1E79ByF","128","stapler_4","个","没有","没有"
"R_6P7h7IUo1E79ByF","128","telescope_2","台","个","台"
"R_6P7h7IUo1E79ByF","128","thermometer_3","把","个","把"
"R_6P7h7IUo1E79ByF","128","tie_3","条","个","条"
"R_6P7h7IUo1E79ByF","128","toothbrush_4","把","个","把"
"R_6P7h7IUo1E79ByF","128","torch_2","把","个","把"
"R_6P7h7IUo1E79ByF","128","triangleruler_4","把","个","把"
"R_6P7h7IUo1E79ByF","128","truck_3","辆","台","辆"
"R_6P7h7IUo1E79ByF","128","tv_2","台","个","台"
"R_6P7h7IUo1E79ByF","128","washingmachine_2","台","个","台"
